GENE,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8
CHCHD5,0.4130114453500303,9.386435096351196e-10,0.0,0.0,1.2761605223101772e-13,1.982329337806709e-06,8.365618188796968e-05,0.5869029151999728
PMPCB,0.2152771980331864,1.3302130317880675e-09,0.0,0.0,1.4909474811955635e-13,3.5178920157216833e-06,3.961300324731139e-05,0.7846796697411885
IKZF4,0.020627593582574304,4.9826993688409594e-11,0.0,0.0,7.395621178838926e-15,9.08606140001434e-08,2.8721002272078035e-06,0.9793694434067501
TFIP11,3.121150749058784e-05,6.564932716937463e-14,0.0,0.0,9.181187605746106e-18,1.2833927574744887e-10,4.128052575874971e-09,0.9999687842360524
KYAT3,0.0003733839694136533,1.02298141817479e-12,0.0,0.0,1.2208002133855316e-16,2.6847699167670097e-09,4.437318693763085e-08,0.9996265689716058
PPAT,0.00036669396595136785,2.3394546173191303e-12,0.0,0.0,3.5749768660238167e-16,2.807986689518466e-09,1.278441942788854e-07,0.9996331753795287
NMD3,0.9980233787387193,1.7369679455177714e-08,0.0,0.0,1.4928918371990476e-12,6.1016169144987086e-05,0.001915587720963305,3.958939662079317e-48
TMEM160,3.8156552381495876e-05,1.701932052860282e-13,0.0,0.0,2.585519144769379e-17,3.049676490006445e-10,7.837183639159779e-09,0.9999618353052979
CIPC,0.01163293353157716,3.494929290101543e-11,0.0,0.0,4.490739216394201e-15,7.89121030018814e-08,2.336265686534061e-06,0.9883646512556798
DDIT3,0.005000567703745899,9.960115830705482e-12,0.0,0.0,1.3642077336336252e-15,1.7400757181513873e-08,6.076428109810593e-07,0.9949988072427245
NME2,0.00021505173332164016,3.8793580809239983e-13,0.0,0.0,4.866063548822594e-17,1.0197672942897866e-09,2.081472925057843e-08,0.9997849264317931
NSL1,0.00017466102904818562,3.064459040619233e-13,0.0,0.0,4.4569381666003127e-17,6.035136537884966e-10,2.4017913557316474e-08,0.999825314349218
MED29,5.723329369642101e-05,1.0954418599550228e-13,0.0,0.0,1.4549133129275893e-17,2.5577684592116175e-10,6.046618857000546e-09,0.9999427604037989
RAB11FIP2,0.9989159651164115,1.8254498523603805e-08,0.0,0.0,1.797321337625618e-12,4.9306898206928884e-05,0.0010347097290857303,1.1612591725178649e-20
UGGT1,0.0016810104320783374,7.094373400700829e-12,0.0,0.0,9.47977763212873e-16,1.5270468888961526e-08,3.6660983595851234e-07,0.9983186076805219
BCL2L13,0.00026727341690981933,7.1889382109163995e-12,0.0,0.0,9.761403131361696e-16,7.7115943990125e-09,2.5493630313976516e-07,0.9997324639280021
COMMD8,0.9998845821500001,1.2915858420688278e-08,0.0,0.0,1.5438309946239216e-12,3.5364915946996176e-05,8.004001665079691e-05,3.375080409778867e-20
NME7,0.004427671435184735,1.3229556613417538e-09,0.0,0.0,2.4965722484135634e-13,4.6124161408566526e-07,3.5015841893139935e-05,0.9955368501581026
AKT1S1,0.47808948295048476,1.8911620348172683e-09,0.0,0.0,2.599256413777637e-13,4.035129186537123e-06,0.00010678041098955598,0.5217996996179174
LLGL1,0.04221591470121632,5.585625349162729e-11,0.0,0.0,6.594257981229528e-15,1.5913457644311202e-07,3.854386842012822e-06,0.9577800717215025
RBM39,0.0014039308271108217,6.911460071537841e-12,0.0,0.0,1.1009588741657327e-15,1.1314508823532516e-08,4.60889020912865e-07,0.9985955969624476
RABEP2,0.00042279890980085526,6.264882354226838e-13,0.0,0.0,7.716765184497335e-17,1.5459406225854297e-09,3.7904092894274796e-08,0.9995771616395386
PDCD2L,4.563132057983093e-05,1.1027951392475569e-13,0.0,0.0,1.4352924804041548e-17,2.3612734082950357e-10,5.879946311509177e-09,0.9999543625632371
COQ8B,0.007762704238079849,4.191441112000345e-11,0.0,0.0,4.870115388059945e-15,1.1259568239733066e-07,1.3251282594079412e-06,0.9922358579960588
BFAR,0.0003796647626318333,3.005771608888223e-12,0.0,0.0,4.822184812208484e-16,4.745700743089293e-09,1.9603684213463086e-07,0.9996201344518194
GTPBP10,7.921711094468009e-05,5.739800617717933e-13,0.0,0.0,9.128979561972134e-17,8.797366373751577e-10,2.2337793084424543e-08,0.9999207596709516
S100A4,0.0019670820611969123,0.0003498421279389771,0.0,0.0,2.2358789839268075e-08,0.9714276118235059,0.026255441628569264,8.964413414219995e-85
DDIAS,0.46002056246408307,8.959167403996314e-10,0.0,0.0,1.0889216735418402e-13,2.2621870424332895e-06,6.429092714681732e-05,0.5399128835257017
LIPT1,0.0001377134789174485,2.067165936349529e-13,0.0,0.0,2.420740846013221e-17,4.871191148117132e-10,1.0781792201863595e-08,0.9998622752519646
DHRS4,0.0003562918379879023,6.648922306723171e-13,0.0,0.0,9.255817220255411e-17,1.3847406768137127e-09,3.381127598915271e-08,0.9996436729653302
