GENE,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8
EMC1,0.9997188439824856,3.7155504969213886e-12,1.3209239194118843e-120,1.2703284590427214e-08,1.2493259129587344e-17,1.615470464166733e-14,0.0,0.0002811433104983502
LENG8,0.9997595272303269,4.768833872767771e-12,8.913895770214011e-120,1.6294523697844573e-08,1.810006756255251e-17,2.717885913856011e-14,0.0,0.00024045647035405708
NF1,0.9999703702143058,5.517818034202866e-13,8.813268896794161e-121,1.4456476955067873e-09,1.7835447934761674e-18,2.2908320897925274e-15,0.0,2.9628339492639426e-05
EI24,8.429853920695165e-25,1.1045899483251221e-07,1.3454654549693469e-114,0.00035869651942755157,2.406860356161614e-13,2.958319878120613e-10,0.0,0.9996411927255051
TCERG1,1.989950021077304e-23,1.3389900746708893e-07,2.763949697529212e-113,0.000483694832624278,2.2650504854318722e-13,3.1879539123782824e-10,0.0,0.9995161709493463
FBXL20,0.002288038213176007,2.9800772913117458e-06,1.0056190078499153e-114,0.002089542768388361,1.2612062832133594e-11,1.2643409412536974e-08,0.0,0.9956194262851228
CDKN2AIP,0.9993448156964433,1.2755763026915764e-11,4.3679338731216476e-119,3.727044869785202e-08,4.093962913728034e-17,5.5441467338293434e-14,0.0,0.0006551470202965808
CLSPN,2.575182160442541e-06,3.678882899812086e-08,1.055966884015717e-115,0.00014610174191039774,8.680881572299006e-14,1.2670740139410437e-10,0.0,0.9998512861603062
BUB1B,2.763218791555421e-61,4.616806285653324e-05,3.652084119280541e-111,0.12974534678368627,1.1155564260487713e-10,1.385987267738346e-07,0.0,0.8702083464431747
TMOD3,4.615118745829306e-05,1.5302658981927475e-08,7.842694490724764e-115,4.71523905605976e-05,3.196424417811836e-14,3.756505457552319e-11,0.0,0.9999066810817253
NDUFA3,0.0,0.24756732397686107,9.72673044517503e-106,0.7501814959277809,1.1374172257898364e-06,0.0022500426781320412,0.0,7.817462471085336e-31
PDCD11,0.9997829750577387,3.429250426228636e-12,4.192390673189279e-120,1.1595607972864783e-08,1.2471124576813068e-17,1.8120893308007708e-14,0.0,0.00021701334320549262
CIC,0.9987727687650342,2.110995040906448e-11,1.0653609834089797e-118,6.205125110616082e-08,5.715225415186848e-17,7.697055671930627e-14,0.0,0.001227169162528177
HP1BP3,0.0002054606869211891,1.0552767185166773e-07,5.164257850668552e-115,0.00021852767682886757,2.7226114769902027e-13,3.639235947523485e-10,0.0,0.9995759057443824
FBXW4,0.0,0.9968430311806273,4.564384922155883e-92,5.668527587021642e-05,1.8943521637664593e-05,0.003081340021865142,0.0,1.419923999910314e-62
HMGXB3,0.9999233174657023,2.08937910392542e-12,1.7312402137549715e-120,4.710640592537534e-09,7.154575291860963e-18,7.542329133785395e-15,0.0,7.667782156058608e-05
GDI2,0.9924166479714124,1.6635652190046293e-10,5.4703708546133465e-118,5.002187175777582e-07,4.435697037863915e-16,5.519706006718104e-13,0.0,0.007582851642960514
UBIAD1,0.9987882525726953,1.4307889372908378e-11,1.8518193378303092e-119,5.1299106919122163e-08,4.709096654006071e-17,6.057843843332692e-14,0.0,0.0012116961138289174
SUPT7L,0.9993713275646857,8.486175373117721e-12,9.29789668122501e-120,3.096581342917113e-08,3.092449551597694e-17,4.37779008320636e-14,0.0,0.0006286414609704832
SF3A1,1.0993690952660059e-21,3.582213563014045e-08,1.0945639951253396e-115,0.00016775115455532543,8.548717325579415e-14,1.1638984256202954e-10,0.0,0.9998322129068339
YIF1A,0.0,0.9856288978074308,1.0175750920896439e-100,7.147315242216378e-15,7.983877315726544e-06,0.014363118315245518,0.0,3.365978957427525e-176
SLC39A6,0.9734842655865164,3.558049304040081e-09,2.3852280602908074e-118,7.652836673418523e-06,1.3653688675768418e-14,1.6633861594028656e-11,0.0,0.026508078002113866
CPPED1,5.4978523253307224e-104,0.0005345715003108296,6.363700471011654e-113,0.9779515883275143,1.5259219038561376e-09,1.7564245825525766e-06,0.0,0.02151208222167041
YRDC,0.9998733663506,2.2455431500338792e-12,1.3199812022521833e-120,6.816308877860682e-09,6.995235590185313e-18,9.321740531909536e-15,0.0,0.000126626830835602
PUM2,0.9998891795501309,7.413227523190712e-12,2.720747668863973e-120,1.3363061771203257e-08,3.4762426949886144e-17,3.8228185509509264e-14,0.0,0.00011080707935581021
CCNG1,1.4693887366247408e-05,4.6384356669211815e-08,2.011021097285983e-115,0.00010759279219773895,1.6895183531187593e-13,2.1109579616668504e-10,0.0,0.9998776667248145
TFB2M,0.9998848379104202,1.5906502309217368e-12,1.0054048647107419e-120,4.6294789194029565e-09,5.365134995517909e-18,6.8147461319357e-15,0.0,0.00011515745850425627
IP6K2,1.0773862064349904e-70,2.8136412352269656e-05,3.722098208388247e-109,0.06236804416879523,3.275505847151596e-11,3.0252793139799026e-08,0.0,0.9376037891333041
DHX33,0.9999175637516062,2.4043359966700854e-12,1.045403463313801e-120,5.8631629692039855e-09,9.774204860297723e-18,1.2745758512664937e-14,0.0,8.243038281445561e-05
ZDHHC19,0.0,0.990210463056649,9.563153116364804e-97,0.00022048201314248274,3.061452456916723e-06,0.009565993477751947,0.0,9.910072382045337e-107
TRHR,5.1248544706439604e-180,0.0005974489865041858,1.0739044115639955e-110,0.9994004982864526,1.5132277365239406e-09,2.0512051052830887e-06,0.0,8.710224542330496e-12
EIF5,6.38269555791058e-53,0.0001883180419920996,6.509395204146692e-111,0.21733619070246407,4.3157810834252576e-10,5.770057446119405e-07,0.0,0.7824749138182212
HERC4,8.01794499902315e-135,0.00012770257586453636,1.0608442376776954e-111,0.9984351519411732,2.6897763568978824e-10,4.425225918293536e-07,0.0,0.001436702691392964
NUP188,0.9999377737663171,1.0370732875815878e-12,4.15421695958722e-121,2.717842777460776e-09,3.2993720112952476e-18,3.799323999209158e-15,0.0,6.222351479966433e-05
RBSN,2.583841747389586e-25,4.984243479424998e-07,4.166601643080891e-112,0.0015614244920798936,1.00116095816536e-12,1.5291885673524565e-09,0.0,0.9984380755533825
COPE,0.2349300983877159,3.74816697150347e-08,3.6161238357769727e-116,0.00010472604630969561,1.1974206224332572e-13,1.8346134522346946e-10,0.0,0.7649651379007237
CLPTM1,0.999807940146316,4.110655442167093e-12,4.820914623609342e-120,1.1726292323537868e-08,1.614378710785895e-17,2.0163012195400376e-14,0.0,0.0001920481232603464
WDR5,0.9998836987923393,1.7286303179844626e-12,2.2125279997916363e-120,5.052866949084223e-09,5.6074770410128654e-18,7.448817026767402e-15,0.0,0.00011629615305795163
PAF1,0.9999238148200484,1.5598663820634086e-12,2.2707331336508275e-120,4.322136371028394e-09,5.178699079386362e-18,6.711382069455448e-15,0.0,7.618085624811494e-05
RIDA,0.9998807030005155,1.688905316970611e-12,1.2415389263210633e-120,4.889789435759266e-09,5.473328381193833e-18,7.048784021643346e-15,0.0,0.00011929210799837035
USF3,0.9526190186806689,7.251950594806672e-10,2.3562401054698207e-118,2.863741186977207e-06,2.228555793922451e-15,2.9962454405421692e-12,0.0,0.04737811684995067
AGPS,0.9998765607026358,2.3996914834045806e-12,1.7974866233285543e-120,5.900585056688013e-09,8.040158510011945e-18,9.136775786653337e-15,0.0,0.00012343339437078797
SERBP1,0.9908021889339669,1.5743884020822683e-10,1.287807370737927e-117,5.907272392687579e-07,4.1547299989436504e-16,6.210497567713039e-13,0.0,0.009197220180733398
BAZ2A,0.9996060950493909,7.387864273923533e-12,1.709929963149909e-120,2.0621402880163154e-08,2.493231992273122e-17,3.0090031997959736e-14,0.0,0.00039388432178799447
PPM1D,0.1800478282998321,2.2574406388718267e-08,2.04398448965097e-116,6.375702808374816e-05,6.556441768383781e-14,7.199174913406367e-11,0.0,0.8198883920256205
MEF2D,0.9792874449849399,7.68473842736314e-10,5.638854470667811e-118,1.9457846080947365e-06,2.5863358508712082e-15,3.4309297593458768e-12,0.0,0.020710608458544246
GNPNAT1,0.9982965835643937,2.442906114527237e-11,2.4186031978502527e-119,8.309930153027357e-08,8.535823450980593e-17,1.0307649559851367e-13,0.0,0.0017033333117732897
KYAT3,0.9994417750396857,1.6211372770046884e-11,3.4018401608363506e-119,4.168936077057687e-08,4.7782451667401034e-17,6.278995791309115e-14,0.0,0.0005581832546789406
EMD,0.0,0.0041339036934459625,9.43276343041436e-107,0.07473531512741173,0.00013742382585220708,0.9209933573532908,0.0,5.690785685714551e-78
CLCN7,2.7136756551452894e-21,3.178071399820059e-07,9.130338687120183e-114,0.0004324519832671267,6.254115433735795e-13,6.076101677412807e-10,0.0,0.9995672296013574
SRSF4,0.9985234504979541,1.5243070571512687e-10,1.5857687174338345e-119,3.088002713374664e-07,7.257958138103655e-16,7.728731930500764e-13,0.0,0.0014762405485699368
GABPA,0.9999648924802743,7.210991001278215e-13,7.555684962482671e-121,1.9918398454401644e-09,2.4374526106363214e-18,3.282236106658066e-15,0.0,3.510552716154279e-05
SNIP1,1.4567040786942574e-70,2.0834598414698974e-06,4.2822004626542986e-114,0.009734815494889476,3.645184734470968e-12,4.960965447868597e-09,0.0,0.9902630960806584
ZCCHC17,0.999497530429962,2.6350423702209416e-11,1.614892979399269e-119,5.5892894853284304e-08,8.000086627263592e-17,9.416306042751504e-14,0.0,0.000502413650698093
NFX1,0.9999324597619073,2.7095646912042488e-12,4.17753410836549e-120,7.145521427667307e-09,1.1751272914335454e-17,1.6763476885215956e-14,0.0,6.753308984488235e-05
ATG13,0.9997988635499707,5.897177709728377e-12,1.706618413678017e-120,1.407220128444338e-08,2.1992690297056834e-17,2.7177796553136853e-14,0.0,0.000201122371903238
SLC9A8,0.9175854867758383,3.979186756515985e-09,1.5797594460622326e-116,1.0982031625968203e-05,1.443167514566773e-14,1.766209540633169e-11,0.0,0.08240352719567222
CDAN1,0.945161195812795,3.877778858004476e-09,3.092533789956642e-116,7.697083139271212e-06,1.0397773538116955e-14,1.317481659863008e-11,0.0,0.054831103213101307
RHOA,0.9999441777932037,1.2363280123047974e-12,7.1858618863242965e-121,3.377446378328185e-09,4.473839704644796e-18,5.916734200548387e-15,0.0,5.581882810798536e-05
ADNP2,2.2691306687576764e-32,7.979032287652065e-05,2.1497396383009007e-111,0.11396917923213772,1.9207001389446502e-10,2.2163407346196776e-07,0.0,0.8859508086188426
FBXO8,0.999965664135086,8.074950776092677e-13,4.65384623570207e-121,1.932195983794479e-09,2.9213037226168535e-18,3.4536401549323148e-15,0.0,3.433393190778055e-05
TOP3A,0.9999210558349254,1.1013614752401305e-12,1.067176106859961e-120,3.2772508805504534e-09,3.3145618521258737e-18,4.571588689096537e-15,0.0,7.894088671709923e-05
CTSO,2.2428219061302616e-39,9.2651468669395e-05,2.158355089278314e-112,0.11349214873892662,3.1925332851190917e-10,2.9046664015342146e-07,0.0,0.8864149090065101
XAB2,4.0113714902387443e-35,0.0001377651185869876,4.22515804833211e-113,0.1721729823010847,5.013232717202454e-10,8.846633642668958e-07,0.0,0.8276883674156404
MAPKAP1,2.1659813471443135e-11,3.1342608125473954e-07,1.2822576989466541e-115,0.0007149014671907548,1.090910076913876e-12,1.2764217615403437e-09,0.0,0.9992847838075555
LSM7,0.9842224527291349,3.307781980089338e-10,3.7910519180403123e-118,1.3658574751337064e-06,1.0822789131914404e-15,1.7010046224521966e-12,0.0,0.01577618108091013
SRSF9,0.9995011415003263,1.836576313651781e-11,1.9377346408868555e-120,4.3054922821423e-08,6.145655109984882e-17,7.045004344955189e-14,0.0,0.000498815426314528
AHCTF1,0.9984745636618048,2.519071928571145e-11,1.3632380764248725e-119,7.855459151714909e-08,9.008646872178573e-17,1.1234274335437315e-13,0.0,0.0015253577582998684
ESF1,0.9997103485772983,4.4973540152421485e-12,2.407343799293937e-120,1.2851382694434545e-08,1.7153959393085685e-17,2.0609283918826992e-14,0.0,0.00028963856680163736
MTOR,0.9768592903368744,3.6741823051620515e-10,4.152737599013457e-118,1.114991346860787e-06,1.022048539442238e-15,1.191129705211403e-12,0.0,0.023139594303168448
EXOSC10,0.9999294708481569,1.0383920488176283e-12,2.203327448340684e-121,2.886688236578716e-09,3.587646835621434e-18,4.3219589287068794e-15,0.0,7.052626411211305e-05
KDM1B,0.9995483360746337,6.37442380853282e-12,7.539619275334051e-120,2.2083681253901992e-08,2.080058616068471e-17,2.7457820428024812e-14,0.0,0.00045164183528239465
PICALM,0.9997677790129684,4.741615857356655e-12,1.066348585195206e-119,1.3955092924771134e-08,1.643997286137378e-17,2.1058961570997073e-14,0.0,0.00023220702717631877
NDUFA4,6.334572109948436e-07,2.418793210880867e-07,4.5430526845404405e-114,0.0007345921844105916,6.600620628664198e-13,1.011370749783945e-09,0.0,0.9992645314670265
RPS15,5.875927196018864e-26,0.0015659782499938917,1.9618318999186111e-112,0.9374489002716548,1.0184446456689935e-08,1.5975179820901752e-05,0.0,0.0609691361140839
ASPN,0.059005453072270106,5.338528944241206e-08,2.9746308414778e-116,0.00012267876440274895,2.318412965142369e-13,2.60602906637646e-10,0.0,0.940871814517203
TMTC3,0.9999565188987289,8.184478891254801e-13,8.468903527695175e-121,2.3595902181326227e-09,3.2957671797222913e-18,4.35991031690274e-15,0.0,4.3478740857145935e-05
OSBPL8,0.0002703265759635272,2.1315513219306178e-08,2.581169420601705e-116,8.558942556988571e-05,7.675970364667594e-14,9.456590066351918e-11,0.0,0.9996440625883107
AP1G1,0.9998114734075416,5.872575815399503e-12,2.2196734884612397e-120,1.715247206399105e-08,2.6213459242959116e-17,3.2981013352564155e-14,0.0,0.0001885094340805933
PPP6C,0.9999413054376372,9.854754397268564e-13,7.182990236865999e-121,2.878766661447617e-09,3.60403141519946e-18,4.548200251927655e-15,0.0,5.869168260677433e-05
EIF4EBP2,0.10081063910067767,1.4029681005613828e-08,9.706482779142356e-116,5.3956759480482596e-05,3.295247128395846e-14,4.207850867136294e-11,0.0,0.8991353900680493
POLR1C,0.9996677808062199,1.580490848519382e-11,7.569517974468652e-120,3.6395884854549716e-08,6.118243116546474e-17,8.135330377465006e-14,0.0,0.0003321827820088794
CSTF1,0.9958378088680326,5.0786555016614364e-11,8.992779861554722e-119,1.787086132019082e-07,1.6261651457173886e-16,2.2402598951167587e-13,0.0,0.0041620123723430545
UBE2H,0.9996579069596122,3.873741029342653e-12,1.0968289488685859e-119,1.2852070945361729e-08,1.1159479403556212e-17,1.5504117509319076e-14,0.0,0.0003420801844275705
PER1,0.7133208707448625,5.261113793214993e-09,4.0388113277435736e-116,2.2289011823807846e-05,1.3814127084590951e-14,2.0853230504593878e-11,0.0,0.28665683496133326
EIF3I,0.9999622818030643,8.711657403135967e-13,5.6465038413642126e-121,2.0696635794200346e-09,2.922354070038596e-18,3.4677551774409225e-15,0.0,3.771612639766117e-05
MED20,0.9999060756500807,2.1883029766078715e-12,1.3710564789072147e-120,5.3791024999806615e-09,6.959910120686418e-18,8.7063775944923e-15,0.0,9.391896862027328e-05
SNRPD3,0.9984364576170226,7.917999107718656e-11,1.527428973469595e-119,1.943810395601344e-07,3.0080169689545483e-16,3.9739815317832245e-13,0.0,0.0015633479223606296
TSR1,0.9996441697658538,9.278962858304976e-12,3.0789951953109177e-119,2.7651766676625145e-08,3.3567114570602706e-17,4.5008738399081755e-14,0.0,0.00035580257305583435
FAM50B,0.0004272688462174535,3.219252275180457e-08,2.8343875979735165e-115,0.00010480114582486128,8.152649131302594e-14,9.953823912099366e-11,0.0,0.9994678977158152
PRKAB1,5.2372338681496967e-70,0.00023826959514902183,1.8069254206443458e-109,0.45383555369626005,5.584998778963358e-10,5.826170747449696e-07,0.0,0.5459255935330164
ITCH,0.8555019688759642,7.317097619625881e-08,1.1853509550290029e-116,0.00010979739017045213,3.683795315293048e-13,3.301607851359086e-10,0.0,0.14438816023235992
CFAP97,1.8050133344277908e-87,0.0015505276669509059,4.768868875390525e-109,0.5950767771739097,3.795617987764461e-09,2.0694403380007065e-06,0.0,0.4033706219231834
SERPINI2,2.540740260307206e-37,5.526338865545783e-06,1.4288404636560097e-112,0.012653994923821216,1.3429332745476755e-11,1.7293667377760117e-08,0.0,0.9873404614302165
MAPKAPK5,0.9990941209767392,1.1059754914681096e-10,8.212752571581184e-120,1.7612545429369057e-07,4.879883176826348e-16,4.992002358575331e-13,0.0,0.0009057027867097829
WDR1,0.0,0.03501733428459957,3.0054895197174967e-104,0.9648305080994947,1.2444624045591657e-07,0.00015203316966456122,0.0,1.4535229527839154e-28
GTF2I,0.9957398181036682,1.1784648425278999e-10,5.257982716946261e-119,3.190899863122073e-07,4.035804074438587e-16,5.018123938729687e-13,0.0,0.004259862687996116
CRKL,0.9983517743227821,3.2677510897050906e-11,1.0470627328539435e-118,1.1599077995711854e-07,1.0560066320950129e-16,1.5720353413553108e-13,0.0,0.0016481096536028722
EIF4A2,0.01925238588969462,2.3368760630907933e-08,1.7952671356745918e-115,7.779216641841345e-05,5.814336816377739e-14,6.475022877749574e-11,0.0,0.9806697985103181
SMCO3,1.2186354383721914e-80,0.00032864181366564225,4.513062567824266e-109,0.9304794991101556,1.5576901897015283e-09,2.340886576634676e-06,0.0,0.06918951663191183
SAR1A,0.02722872803665377,7.204569131031331e-08,2.319792776697094e-114,0.00016281550631554954,1.8504385882895833e-13,2.2789746233562784e-10,0.0,0.9726083841832567
KDM3B,0.9942559548993428,4.740234821013849e-10,2.0713568860895597e-118,8.597847245142954e-07,1.8107603644986475e-15,1.837810788758739e-12,0.0,0.005743184840069379
EIF5B,0.9963041803436862,1.1731140811306747e-10,6.514115145002958e-119,3.0894963012649336e-07,4.29328512495035e-16,4.801821302880324e-13,0.0,0.0036955105888911194
AGO4,0.9938753784942752,1.6677965552545431e-10,3.761235787618448e-118,3.5707432808441026e-07,5.011853632333962e-16,5.269067307752428e-13,0.0,0.006124264264089368
STK38L,0.9987334971092644,2.6329791757329798e-11,3.772525136346589e-119,7.328872801224542e-08,7.417784695875795e-17,9.323064158018857e-14,0.0,0.001266429575584014
BRPF1,1.9512389492695482e-40,1.0994392324745428e-05,7.771320171143378e-112,0.020202606409375243,2.2877153740647265e-11,3.681237459906971e-08,0.0,0.9797863623630485
BIRC6,0.9998516964158252,2.6760566716693313e-12,2.1777721615445334e-120,8.113795244116526e-09,9.042501173182861e-18,1.1457074955800017e-14,0.0,0.00014829546769287968
STT3A,0.9999585231955058,9.752216089738384e-13,2.059238791281868e-120,2.9060033213044212e-09,3.630762520597124e-18,5.135968872922551e-15,0.0,4.147389750968315e-05
PINLYP,2.4227392547634796e-38,2.1906946464482756e-06,1.7537924372745667e-113,0.004933072942931208,6.599361970260337e-12,7.955312381168784e-09,0.0,0.9950647284005105
POLR2E,0.978367126491785,5.825076396013074e-10,1.032778635125922e-117,1.6831384681835796e-06,1.667082687522559e-15,2.4102526595618057e-12,0.0,0.021631189784827063
LIN7C,0.9990913134202465,2.0570698035771337e-11,4.684743972428339e-119,5.2327291297898185e-08,6.079979855577545e-17,7.573970790938496e-14,0.0,0.0009086342318156215
EMSY,0.9384738739756537,1.4678768403758352e-09,5.150830730306396e-118,3.85304068433196e-06,5.329606082212013e-15,5.955868070758528e-12,0.0,0.061522271509823784
G2E3,3.28683981959714e-50,3.3033247934618185e-07,4.738220396771274e-114,0.0012158987082046394,8.464807452442801e-13,1.030200150937642e-09,0.0,0.9987837699282694
CSE1L,0.9997409927243319,3.5874392219455006e-12,4.0494489353182825e-120,1.056247369922499e-08,9.99759415433437e-18,1.232989223767187e-14,0.0,0.00025899670959533556
NR1H2,3.402988264377858e-11,3.8455262900262e-07,2.0888383351492737e-114,0.0007596169372618545,7.084458495923724e-13,9.015962187433145e-10,0.0,0.9992399975737746
STYX,0.9998969942360645,1.0559504387511641e-11,2.5373356660895955e-119,1.94167832946875e-08,4.233775457765944e-17,5.735829263550244e-14,0.0,0.00010298633653529709
ILF3,0.9998302238809942,3.053118104006005e-12,2.565461792738773e-120,9.982542518350051e-09,9.849365580640808e-18,1.4231522521439876e-14,0.0,0.00016976613339638206
BRD4,0.998043605773531,7.107093413282843e-11,7.014840019556689e-120,1.661417998894471e-07,3.1955990538258963e-16,3.3805628808983966e-13,0.0,0.0019562280132602284
RBM12,0.9998777564470616,3.4053283745045587e-12,1.2493977566555123e-120,8.37235709642022e-09,1.405258520247763e-17,1.7534101038762185e-14,0.0,0.00012223517715925599
EIF4E2,0.9999747281213321,3.60399302899114e-13,2.463059233936119e-121,9.759494062353989e-10,1.1964590020096352e-18,1.4163402792452585e-15,0.0,2.5270902356751935e-05
IPO11,0.995254194325312,1.1011756757476888e-10,1.580734995550762e-118,2.629643209186649e-07,3.485568746125075e-16,4.283837838788848e-13,0.0,0.004745542599820104
SCO1,0.9995930184933111,2.7280972195705546e-10,3.938523832502097e-119,3.1780189951778405e-07,1.3347180561042365e-15,1.2038650917781397e-12,0.0,0.00040666343077464006
AKAP8,0.9993984085722744,1.5391370622742786e-11,5.010668632647477e-120,4.679989603041744e-08,4.837986170798335e-17,6.216556905848818e-14,0.0,0.000601544612376013
TMCC1,0.9859666585453846,6.041984716712745e-10,1.3978012450740284e-118,1.2620064946013608e-06,2.4578323190037353e-15,2.611702720562812e-12,0.0,0.014032078841308105
SNRPA1,0.9997807165741459,3.093415276471298e-12,2.5659468609375333e-120,8.793904898262757e-09,8.97895860712728e-18,1.0659967314629727e-14,0.0,0.0002192746288454838
BANF1,0.9997174370803281,1.0019561044657888e-11,9.656431129623006e-120,2.422982291370696e-08,3.563793563693932e-17,4.7789699736443157e-14,0.0,0.00028253867978120755
PPP1CB,0.9965474460200617,1.8291058151520273e-10,3.112442447190896e-117,6.499044505854545e-07,6.955644296087064e-16,1.012870311815369e-12,0.0,0.0034519038915627807
DIS3,0.9828838889119348,3.057709331467874e-08,3.087053012576359e-117,3.698564837425219e-05,1.889412827874283e-13,1.9134564339307893e-10,0.0,0.017079094671063284
THAP2,0.9998463257793345,4.961477251981691e-12,2.295501878445406e-120,1.2020933868473198e-08,1.6509368709201783e-17,2.1071639116943256e-14,0.0,0.00015366219474926095
BRWD1,0.7255029430937899,1.7756171145792123e-08,1.3048036803234382e-116,4.881735091520278e-05,5.405625896265931e-14,6.855437227046561e-11,0.0,0.2744482217305156
PHC3,0.9982561017184328,2.0310877189604225e-11,2.9683711142518657e-119,6.636929594102699e-08,6.372614880945105e-17,8.648190922712635e-14,0.0,0.0017438318918743712
BCCIP,0.999208632233258,4.258913270950431e-11,2.4851625000169573e-119,8.930850723467193e-08,1.438177988381816e-16,1.871379570625471e-13,0.0,0.0007912784154575858
ADH5,0.991117821894644,1.5686158579124785e-10,1.8679516734366926e-118,4.6068900893144463e-07,6.09509093393263e-16,7.743559633315765e-13,0.0,0.008881717258710042
NCR1,1.1821553909865967e-203,0.00039103982267642783,7.882351649937392e-111,0.9996077419016652,7.325711235744285e-10,1.2174142672546367e-06,0.0,1.288200762021016e-10
CORO1B,3.769167563645702e-24,2.34161212132095e-06,1.1768423194707244e-113,0.004578102666855962,4.714435464465001e-12,5.844084740759859e-09,0.0,0.9954195498722236
VEZF1,0.9991482296334459,4.856653144689622e-11,2.0292073732561837e-119,1.1421846132254221e-07,1.9893033474294484e-16,2.1072330628202546e-13,0.0,0.0008516560993145279
CEP44,0.9999388799713228,1.545745128543375e-12,8.124059589402883e-121,3.668196162090477e-09,5.519954896841288e-18,6.514662994165117e-15,0.0,6.111635892945203e-05
SPG21,0.00016585537150861233,2.6880996800482034e-08,1.768703926976545e-116,8.025173406120824e-05,8.435349951814126e-14,1.019244970994426e-10,0.0,0.9997538659114245
PPP1R37,0.99989024551588,3.397977374038036e-12,2.2612121052994318e-120,9.75933388909709e-09,1.428665636931899e-17,1.9237535338518473e-14,0.0,0.00010974472136976085
VAV2,0.0,0.5609832657852637,8.655555738987125e-104,9.081829086572895e-13,0.0005179037895011037,0.43849883042432813,0.0,6.529720294055452e-164
NEK8,5.370082455679658e-12,5.902607498619429e-07,4.2005395230840145e-114,0.0012692052477325348,1.9107665413116123e-12,3.1523923252065388e-09,0.0,0.9987302013318444
WTAP,0.9998014716801857,6.936989807024667e-12,1.2959574112103393e-120,1.5135675814112227e-08,2.5334654904482355e-17,2.674647475129668e-14,0.0,0.00019851317717542607
BTBD1,0.999493424136874,1.1828942330346705e-11,3.521529770825813e-120,2.8937724781548415e-08,4.4167276472765287e-17,5.045332760756097e-14,0.0,0.0005065469135219302
DR1,0.9993770548955698,1.3151646885888074e-11,1.2535718968532124e-119,4.278160743483151e-08,4.5391944148443996e-17,6.233302000445869e-14,0.0,0.0006229023096082349
PCM1,0.9996116632864903,5.333794329376801e-12,3.285516212490255e-120,1.6273106612730892e-08,1.9263517136752787e-17,2.1896539651577807e-14,0.0,0.0003883204350469537
ANAPC13,0.9999285584402947,9.207870335906754e-13,6.732877567474843e-121,2.654749019101334e-09,3.1268032922165686e-18,3.6165519165874426e-15,0.0,7.143890403108194e-05
ADD1,0.9998934518592869,2.587108316185055e-12,1.9724991356351387e-120,6.54346291925619e-09,8.115247670231044e-18,9.878018436054913e-15,0.0,0.00010654159465375829
TTC17,0.012393905677161315,1.405078795646854e-08,1.4714706061850588e-115,4.890705671711593e-05,3.570273683005884e-14,4.204833703556039e-11,0.0,0.9875571731732495
ABHD17B,0.7655117141790749,9.963662703764953e-09,6.2650774590670496e-117,3.0524134185325396e-05,4.028336879942475e-14,5.256078712299586e-11,0.0,0.23445775167047575
DDX17,8.53386623894959e-76,4.4908391335662766e-05,5.075798965036685e-113,0.08403683152510319,1.0363756065269599e-10,1.2064255620037304e-07,0.0,0.9159181393373672
RAF1,0.9998167293567732,4.607645008583877e-12,1.1371420096842457e-119,1.5080134728947786e-08,1.7722414331119527e-17,2.656485063020656e-14,0.0,0.00018325555845785492
NFATC3,0.006146055900272632,3.657928356383113e-08,1.4518071328293872e-115,0.00010049260849701943,8.512082890867849e-14,1.1043981565439866e-10,0.0,0.9937534148014219
SLC16A5,2.5059700119827393e-78,0.00041015421788984986,9.568368986465288e-111,0.8969699042940097,7.72521719474721e-10,1.2055313481789433e-06,0.0,0.10261873518423038
TMED4,3.21221211333724e-10,2.5299028991080984e-08,9.714217013439347e-115,9.753390110510135e-05,4.472818565764773e-14,5.937882591510318e-11,0.0,0.9999024404192207
MCM7,0.9998233058850111,2.8368148607671417e-12,1.2223149665786764e-120,7.913111794528811e-09,9.038866203096345e-18,1.1633582750276562e-14,0.0,0.00017668619902863934
POFUT2,0.9949750002446415,1.1786403082222366e-10,3.7010556686199714e-119,3.0302072584509224e-07,3.3450425402514515e-16,4.2960507492661423e-13,0.0,0.005024696616338333
GABPB1,0.999869424587304,3.0475507262257095e-12,3.508928726648114e-120,8.807601340480708e-09,9.571441888729844e-18,1.2650173244105185e-14,0.0,0.0001305666020340063
SLC33A1,0.005699741983915425,5.238465604273987e-08,3.6365611835209086e-115,0.00016175008424192057,1.2733623617174674e-13,1.567170068873016e-10,0.0,0.9941384553903421
OSGIN2,0.999803766012418,5.109697970274498e-12,2.0311296293509203e-120,1.4473225385274588e-08,1.7677656345875154e-17,2.148366656236598e-14,0.0,0.0001962195092247743
TEX10,0.9390346883799713,5.256065885422983e-09,7.88180177699061e-118,1.2700649979945555e-05,2.3313460147496566e-14,2.4965266163848e-11,0.0,0.060952605688994334
FAM126B,0.999865742038228,6.341324478380501e-12,1.4054458746810405e-120,1.2758437410923191e-08,2.6843519292112647e-17,2.7964505580579013e-14,0.0,0.00013424519696577877
SLITRK6,2.1940567147841833e-61,0.0005780125330783225,2.2828925163360695e-110,0.8345381595341376,1.9807875462451606e-09,2.545142347093465e-06,0.0,0.1648812808096499
PPP1CC,0.7145043140664254,2.4267903524230814e-09,2.7343130934740036e-116,9.81717090643214e-06,6.177832978630266e-15,8.340954283299041e-12,0.0,0.2854858663275304
NOP58,0.9995028356030267,1.5240364694876057e-11,4.5189638926481594e-120,3.7409081031457093e-08,5.344463715713414e-17,6.328889999126409e-14,0.0,0.0004971269725878021
